ensembl	entrez	symbol	genename	E3KO_1	E3KO_2	E3KO_3	E3WT_1	E3WT_2	E3WT_3
ENSMUSG00000073460	240023	Pnldc1	poly(A)-specific ribonuclease (PARN)-like domain containing 1	1104.94562540042	1045.99449792776	1107.47085508325	1674.58302426478	1638.82946864692	1699.4473796115
ENSMUSG00000052133	20357	Sema5b	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	583.93951818547	524.372351283678	561.345372786741	284.06331253839	259.547628226241	295.148683433562
ENSMUSG00000028717	21349	Tal1	T cell acute lymphocytic leukemia 1	188.800232911556	184.263710853181	167.418795392537	39.7291346207539	54.6939446453764	55.0475719102279
ENSMUSG00000041390	16543	Mdfic	MyoD family inhibitor domain containing	41.2678104724713	39.4195998342625	51.0313975260674	153.950396655421	187.948282508657	161.629040927903
ENSMUSG00000042502	70233	Cd2bp2	CD2 antigen (cytoplasmic tail) binding protein 2	4364.07095746384	4652.42951532284	4531.94621538514	6274.22358498256	6163.51034385533	6474.53143659021
ENSMUSG00000091552	---	---	---	45.3945915197185	41.2530695939956	40.2879454153163	0	0	0
ENSMUSG00000030279	74741	C2cd5	C2 calcium-dependent domain containing 5	2059.26374257632	1894.8909966842	1917.70620176906	2872.4164330805	2820.21867298705	2962.02785874397
ENSMUSG00000090862	68052	Rps13	ribosomal protein S13	13173.7167980747	13533.7570314702	13232.3518497417	18029.0812908981	17398.6410093728	18609.5929804598
ENSMUSG00000047139	12484	Cd24a	CD24a antigen	1771.42076453083	1781.21587158075	1748.49683102473	1201.8063222778	1044.1571250481	1119.69103715272
ENSMUSG00000042345	328795	Ubash3a	ubiquitin associated and SH3 domain containing, A	53.6481536142128	40.3363347141291	40.2879454153163	164.875908676129	162.092963221752	170.998840401985
ENSMUSG00000035640	100503659	Dos	downstream of Stk11	996.617622910183	908.484265947771	872.905483998521	508.53292314565	523.072997881237	548.133269233759
ENSMUSG00000031146	18824	Plp2	proteolipid protein 2	3270.47397994335	3064.64470339394	3085.16133113734	4719.82119294556	4503.79773270745	4348.758180908
ENSMUSG00000021665	15212	Hexb	hexosaminidase B	1240.09770469776	1234.84188318027	1059.12532058487	2019.23326709982	1823.79444508401	1936.03481633206
ENSMUSG00000073510	---	---	---	48.4896773051538	43.0865393537288	46.5549591465878	0	0.994435357188663	0
ENSMUSG00000018965	22629	Ywhah	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide	8201.97733140368	8074.60082186475	7976.11790455674	12231.6073213646	11008.3994040785	11096.1850271808
ENSMUSG00000007872	15903	Id3	inhibitor of DNA binding 3	1984.98168372587	2007.64938690779	1797.737653199	1236.56931507096	1132.66187183789	1263.75170406672
ENSMUSG00000022053	13592	Ebf2	early B cell factor 2	67.0601920177659	73.3387903893256	68.0418633680898	1.98645673103769	5.96661214313198	7.02734960556101
ENSMUSG00000037405	15894	Icam1	intercellular adhesion molecule 1	4126.78104724713	4633.17808284564	4280.37037845839	2960.81375761168	3026.0667919251	2930.40478551894
ENSMUSG00000034290	217718	Nek9	NIMA (never in mitosis gene a)-related expressed kinase 9	3323.09043829576	3487.25948301243	3295.55393497288	2399.63973109353	2332.9453479646	2283.88862180733
ENSMUSG00000016200	329324	Syt14	synaptotagmin XIV	641.714452846929	604.12828583207	684.895072060378	325.778903890182	357.00229323073	327.942981592847
ENSMUSG00000037606	79196	Osbpl5	oxysterol binding protein-like 5	307.445188019912	364.860482186895	335.73287846097	131.106144248488	142.204256077979	142.889441979741
ENSMUSG00000024524	14680	Gnal	guanine nucleotide binding protein, alpha stimulating, olfactory type	369.346903728619	420.781309858756	417.204056967498	139.051971172639	155.131915721431	201.450688692749
ENSMUSG00000032435	235661	Dync1li1	dynein cytoplasmic 1 light intermediate chain 1	5719.71853148453	5822.18322203259	5555.26002893418	4204.33567124128	4096.0792362601	4006.76050010404
ENSMUSG00000015568	16956	Lpl	lipoprotein lipase	1036.85373812084	861.730787074576	1125.37660860117	535.350089014658	535.0062221675	434.524450610522
ENSMUSG00000036596	242939	Cpz	carboxypeptidase Z	190.86362343518	172.346157414915	180.848110530976	41.7155913517916	48.7273325022445	62.0749215157889
ENSMUSG00000036275	213673	9530068E07Rik	RIKEN cDNA 9530068E07 gene	2974.37743980337	2884.04793206023	2751.21902802816	1901.03909160307	1874.51064830063	2025.04791133583
ENSMUSG00000062070	18655	Pgk1	phosphoglycerate kinase 1	21932.8095708567	22146.4812278166	21167.2865212072	29640.9141121789	28302.6247009465	29856.8660241602
ENSMUSG00000058537	---	---	---	62.9334109705188	44.0032742335954	38.4973700635245	0.993228365518847	0	0
ENSMUSG00000024312	57315	Wdr46	WD repeat domain 46	3940.0442048592	3879.62201159532	3711.86270426448	5429.97947429154	5238.68546166987	5594.94151096082
ENSMUSG00000025764	269424	Jade1	jade family PHD finger 1	14977.1201157217	15228.7998243435	15993.4190422047	20752.5134691508	21704.5461059998	20588.9631193595
ENSMUSG00000071658	14704	Gng3	guanine nucleotide binding protein (G protein), gamma 3	539.576621927563	586.710323114605	590.889866091306	313.860163503956	286.397382870335	270.552959814099
ENSMUSG00000036501	225358	Fam13b	family with sequence similarity 13, member B	1915.85810118448	2046.15225186218	2178.23491545477	1182.93498333295	1371.32635756317	1233.29985577596
ENSMUSG00000027593	19383	Raly	hnRNP-associated with lethal yellow	7624.22798478908	7667.57053520399	7515.04475147034	10326.5953162995	10091.5300047505	10901.7616880936
ENSMUSG00000031691	212999	Tnpo2	transportin 2 (importin 3, karyopherin beta 2b)	8633.22595084101	8651.22706130082	8682.49988083862	11602.8937659912	11324.6298476645	11749.728540498
ENSMUSG00000056458	26448	Stk30	serine/threonine kinase 30	758.296017431661	709.552797016725	742.193483317717	390.338747648907	402.746319661408	432.182000742002
ENSMUSG00000001707	66143	Eef1e1	eukaryotic translation elongation factor 1 epsilon 1	2229.49346077526	2414.67967356855	2230.16160065673	3376.97644276408	3306.4975626523	3291.14206527107
ENSMUSG00000079733	---	---	---	647.9046244178	563.791951117941	645.502414320957	306.907564945324	313.247137514429	334.970331198408
ENSMUSG00000030264	14911	Thumpd3	THUMP domain containing 3	2184.09886925555	2231.33269759523	2249.85792952644	3169.39171437064	3275.67006657945	3101.40362592093
ENSMUSG00000026353	67812	Ubxn4	UBX domain protein 4	5073.87729759035	4580.00745981338	5238.32819166702	3467.36022402629	3244.84257050661	3127.17057447465
ENSMUSG00000037376	66926	Trmt6	tRNA methyltransferase 6	3076.51527072274	3352.49945567205	3202.4440166797	4640.36292370405	4470.98136592023	4593.54419216838
ENSMUSG00000074093	75744	Svip	small VCP/p97-interacting protein	186.736842387933	180.596771333714	179.95282285508	409.210086593765	397.774142875465	378.305653766034
ENSMUSG00000030738	56347	Eif3c	eukaryotic translation initiation factor 3, subunit C	21701.7098322109	23003.6283404918	21938.1292101536	29774.0067131585	29322.9153774221	29851.0098994889
ENSMUSG00000090723	---	---	---	1345.33062140257	1295.34638525146	1310.70115751162	2008.30775507911	1911.30475651661	2008.65076225619
ENSMUSG00000022551	66445	Cyc1	cytochrome c-1	5185.30038586602	5109.88022037626	4999.28638220281	7164.15620048744	6781.05470066949	7245.1974433334
ENSMUSG00000017631	109934	Abr	active BCR-related gene	3421.10148816787	3361.66680447071	3403.88374375628	4658.24103428339	4647.99085949981	4861.75470211396
ENSMUSG00000032470	17532	Mras	muscle and microspikes RAS	1921.01657749354	2001.23224274872	1786.99420108825	2906.18619750815	2756.57481012697	2871.84353880593
ENSMUSG00000068522	239435	Aard	alanine and arginine rich domain containing protein	782.025008453332	982.739791216963	915.879292441525	500.587096221499	468.37905323586	459.120174229986
ENSMUSG00000026790	18286	Odf2	outer dense fiber of sperm tails 2	10158.0715477988	10351.7702634533	10374.5935882819	7624.02093372267	7459.25961427216	7828.46746059496
ENSMUSG00000032515	215418	Csrnp1	cysteine-serine-rich nuclear protein 1	2501.86100989358	2679.61605384998	2752.11431570405	1681.53562282341	1695.51228400667	1847.02172132829
ENSMUSG00000041747	105372	Utp15	UTP15, U3 small nucleolar ribonucleoprotein, homolog (yeast)	3720.29311409329	3716.44320297907	3536.38631978888	5084.33600309098	5231.72441416955	5010.500268765
ENSMUSG00000043289	75033	Mei4	meiosis-specific, MEI4 homolog (S. cerevisiae)	38.172724687036	44.9200091134619	42.0785207671082	151.963939924384	171.04288143645	151.088016519562
ENSMUSG00000024242	225028	Map4k3	mitogen-activated protein kinase kinase kinase kinase 3	1710.55074408394	1821.55220629487	1731.48636518271	2557.56304121103	2685.96989976658	2523.98973333066
ENSMUSG00000010362	66599	Rdm1	RAD52 motif 1	508.625764073209	539.95684424141	512.999838288361	903.837812622151	874.108678968834	1069.32836497953
ENSMUSG00000031373	56078	Car5b	carbonic anhydrase 5b, mitochondrial	367.283513204995	364.860482186895	359.905645710159	156.930081751978	175.020622865205	146.403116782521
ENSMUSG00000035572	242418	Dcaf10	DDB1 and CUL4 associated factor 10	1354.61587875887	1491.52764954291	1453.94718565497	899.864899160075	923.830446828268	879.589925629386
ENSMUSG00000025036	94279	Sfxn2	sideroflexin 2	576.717651352787	589.460527754204	596.261592146682	956.478915994649	965.596731830191	1029.50671721469
ENSMUSG00000032548	24059	Slco2a1	solute carrier organic anion transporter family, member 2a1	597.351556589023	604.12828583207	588.204003063619	321.805990428106	313.247137514429	320.915631987286
ENSMUSG00000020333	216739	Acsl6	acyl-CoA synthetase long-chain family member 6	88.7257925158134	76.0889950289253	67.1465756921939	214.537326952071	234.686744296524	233.073761917774
ENSMUSG00000049600	232879	Zbtb45	zinc finger and BTB domain containing 45	926.462345106982	882.815689311507	854.999730480602	1446.14050019544	1345.47103827626	1455.83259328539
ENSMUSG00000000711	19344	Rab5b	RAB5B, member RAS oncogene family	2041.72492312552	2124.07471665084	2049.31349012576	3024.38037300489	2903.75124299089	3192.75917079322
ENSMUSG00000033276	269209	Stk36	serine/threonine kinase 36	850.11689573291	747.138927091255	751.146360076676	449.932449580038	419.651720733616	419.29852646514
ENSMUSG00000020437	246177	Myo1g	myosin IG	51.5847630905892	64.1714415906599	46.5549591465878	174.808192331317	192.920459294601	186.224764547367
ENSMUSG00000024824	19367	Rad9a	RAD9 homolog A	1164.7839505855	1111.99940927815	1194.31375964516	1745.10223821661	1736.2841336514	1841.16559665698
ENSMUSG00000032068	76509	Plet1	placenta expressed transcript 1	829.482990496674	997.407549294828	925.72745687638	1523.61231270591	1510.54730756958	1476.91464210207
ENSMUSG00000039307	238023	Hexdc	hexosaminidase (glycosyl hydrolase family 20, catalytic domain) containing	2064.42221888538	1986.56448467086	2264.18253234078	1263.38648093997	1416.07594863666	1242.66965525004
ENSMUSG00000091738	---	---	---	36.1093341634124	38.5028649543959	52.8219728778592	0	0	0
ENSMUSG00000025330	18602	Padi4	peptidyl arginine deiminase, type IV	41.2678104724713	48.5869486329282	36.7067947117327	146.00456973127	161.098527864563	176.854965073285
ENSMUSG00000071074	28064	Yipf3	Yip1 domain family, member 3	1958.15760691877	1851.80445733047	1759.24028313548	1224.65057468474	1033.21833611902	1159.51268491757
ENSMUSG00000049866	320982	Arl4c	ADP-ribosylation factor-like 4C	3732.67345723503	3910.79099751079	3873.01448592574	2756.2087143148	2557.68773868924	2724.26919708915
ENSMUSG00000047648	71865	Fbxo30	F-box protein 30	3172.46293007123	3171.90268433833	3222.14034554941	2150.3394113483	2305.10115796332	2217.1288005545
ENSMUSG00000074923	214230	Pak6	p21 protein (Cdc42/Rac)-activated kinase 6	249.670253358452	281.437608119037	248.889973899065	99.3228365518847	88.504746789791	100.725344346374
ENSMUSG00000035829	241289	Ppp1r26	protein phosphatase 1, regulatory subunit 26	668.538529654036	580.293178955539	623.120222423559	244.334177917636	328.163667872259	319.744407053026
ENSMUSG00000015134	56847	Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3	50.5530678287774	48.5869486329282	75.2041647752572	193.679531276175	208.831425009619	195.594564021448
ENSMUSG00000000305	12561	Cdh4	cadherin 4	782.025008453332	834.228740678579	769.052113594594	459.864733235226	423.62946216237	462.633849032766
ENSMUSG00000046079	231549	Lrrc8d	leucine rich repeat containing 8D	2007.67897948573	2091.07226097565	2036.77946266321	2960.81375761168	2924.63438549186	2888.24068788557
ENSMUSG00000091101	100043227	Gm4302	predicted gene 4302	34.0459436397889	46.7534788731951	44.7643837947959	0	0	0
ENSMUSG00000036473	224617	Tbc1d24	TBC1 domain family, member 24	1897.28758647187	1828.88608533381	1838.92088629022	1198.82663718125	1206.25008826985	1276.63517834358
ENSMUSG00000041438	21771	Cirh1a	cirrhosis, autosomal recessive 1A (human)	7493.20268653899	7735.40891631412	7275.10765433024	10284.8797249477	10019.930659033	10222.4512262227
ENSMUSG00000022905	16646	Kpna1	karyopherin (importin) alpha 1	5976.61065167566	6362.140066274	5950.97718168017	8206.05275591671	8768.93097968963	8528.85997128255
ENSMUSG00000047735	209086	Samd9l	sterile alpha motif domain containing 9-like	298.159930663606	246.601682684107	348.266905923512	96.3431514553281	117.343372148262	73.7871708583906
ENSMUSG00000071243	---	---	---	47.457982043342	38.5028649543959	38.4973700635245	0	0	0
ENSMUSG00000048930	101206	Tada3	transcriptional adaptor 3	1631.11020892443	1666.62401159742	1636.58587153774	2379.77516378316	2364.76727939464	2557.95525642421
ENSMUSG00000052397	22350	Ezr	ezrin	8381.49230695893	8774.06953520294	8471.21198932718	11639.6432155154	11251.0416312325	11822.3444864221
ENSMUSG00000071528	66477	Usmg5	upregulated during skeletal muscle growth 5	2294.49026226941	2304.67148798456	2303.5751900802	3291.55880332946	3202.08185014749	3243.12184296641
ENSMUSG00000026821	19730	Ralgds	ral guanine nucleotide dissociation stimulator	1303.03111566828	1295.34638525146	1408.28751418428	843.250882325501	752.787565391818	846.795627470102
ENSMUSG00000090600	---	---	---	495.213725669656	434.532333056754	516.580988991945	180.76756252443	250.597710011543	173.341290270505
ENSMUSG00000028412	100434	Slc44a1	solute carrier family 44, member 1	4188.68276295584	4677.18135707924	4091.46467884435	6178.87366189275	6304.72016457612	6488.58613580133
ENSMUSG00000020492	66140	Ska2	spindle and kinetochore associated complex subunit 2	2914.53911461829	3119.64879618594	2996.52785122364	2061.94208681713	2082.34763795306	1841.16559665698
ENSMUSG00000022052	71978	Ppp2r2a	protein phosphatase 2, regulatory subunit B, alpha	5431.87555343904	5840.51791962992	5454.98780923383	4026.5477938134	3940.94732053867	3980.99355155031
ENSMUSG00000055945	320111	Prr18	proline rich region 18	120.708345631979	129.259618061186	116.387397866469	21.8510240414146	23.8664485725279	29.2806233565042
ENSMUSG00000060073	19167	Psma3	proteasome (prosome, macropain) subunit, alpha type 3	8085.39576681895	8295.53392791259	7626.06042328143	11277.114862101	10771.7237890676	11150.0613741568
ENSMUSG00000006301	69660	Tmbim1	transmembrane BAX inhibitor motif containing 1	2042.75661838733	2197.41350704017	2062.7428052642	1395.48585355398	1301.71588255996	1432.40809460019
ENSMUSG00000021838	74480	Samd4	sterile alpha motif domain containing 4	703.616168555636	765.473624688586	825.455237176037	410.203314959284	403.740755018597	438.038125413303
ENSMUSG00000074397	382074	Foxr1	forkhead box R1	37.1410294252242	32.0857207953299	26.8586302768776	135.079057710563	126.29329036296	156.944141190863
ENSMUSG00000029034	71957	Cpsf3l	cleavage and polyadenylation specific factor 3-like	2006.64728422392	2078.23797265751	1985.74806513715	3011.46840425314	2823.20197905861	3147.08139835707
ENSMUSG00000039166	432442	Akap7	A kinase (PRKA) anchor protein 7	400.297761582972	394.195998342625	378.706686903974	700.225997690787	717.982327890214	680.481686805158
ENSMUSG00000038335	104662	Tsr1	TSR1 20S rRNA accumulation	7235.27887108604	7861.9183297357	7310.91916136607	10370.2973643823	10460.4655222675	10136.9518060218
ENSMUSG00000025290	20088	Rps24	ribosomal protein S24	24512.0477253862	26076.5236578046	24995.5366233382	35165.2502811948	33902.2901972759	33112.8713414035
ENSMUSG00000051578	---	---	---	460.136086768056	500.537244407147	472.711892873045	836.298283766869	836.320135395665	804.631529836736
ENSMUSG00000021982	71891	Cdadc1	cytidine and dCMP deaminase domain containing 1	549.893574545681	567.458890637407	566.717098842117	274.131028883202	315.236008228806	277.58030941966
ENSMUSG00000040312	240084	Cchcr1	coiled-coil alpha-helical rod protein 1	1094.6286727823	1109.24920463855	1187.15145823799	1778.87200264425	1702.47333150699	1992.25361317655
ENSMUSG00000056708	15939	Ier5	immediate early response 5	359.029951110501	374.027830985561	367.963234793223	170.835278869242	149.165303578299	170.998840401985
ENSMUSG00000026970	56878	Rbms1	RNA binding motif, single stranded interacting protein 1	5654.72172999039	5164.88431316826	6241.94567634634	3692.82306299907	3772.88774517379	3323.93636343036
ENSMUSG00000072909	---	---	---	36.1093341634124	44.9200091134619	42.0785207671082	0	0	0
ENSMUSG00000071547	70021	Nt5dc2	5'-nucleotidase domain containing 2	3375.70689664816	3112.31491714701	3071.7320159989	2145.37326952071	2032.62587009363	2231.18349976562
